"GEOID","Year","Units","WASL","HSPE","SBA","LIHTC_Units","PUB_Units","Test_Level","Treated","Treatment","Control","Pre_Treat","Post_Treatment"
5305020,2010,0,0,1,0,0,0,2.39,0,0,1,0,0
5305020,2011,0,0,1,0,0,0,3.02,0,0,1,0,0
5305020,2012,0,0,1,0,0,0,2.91,0,0,1,0,0
5305020,2013,0,0,1,0,0,0,2.68,0,0,1,0,0
5305020,2014,0,0,1,0,0,0,2.99,0,0,1,0,0
5305020,2015,0,0,0,1,0,0,2.31,0,0,1,0,0
5305130,2002,0,1,0,0,0,0,1.785,0,0,1,0,0
5305130,2003,0,1,0,0,0,0,2.09,0,0,1,0,0
5305130,2004,0,1,0,0,0,0,2.24,0,0,1,0,0
5305130,2005,0,1,0,0,0,0,2.47,0,0,1,0,0
5305130,2006,0,1,0,0,0,0,2.22,0,0,1,0,0
5305130,2007,0,1,0,0,0,0,2.39,0,0,1,0,0
5305130,2008,0,1,0,0,0,0,2.32,0,0,1,0,0
5305130,2009,0,0,1,0,0,0,2.36,0,0,1,0,0
5305130,2010,0,0,1,0,0,0,2.27,0,0,1,0,0
5305130,2011,0,0,1,0,0,0,2.31,0,0,1,0,0
5305130,2012,0,0,1,0,0,0,2.43,0,0,1,0,0
5305130,2013,0,0,1,0,0,0,2.67,0,0,1,0,0
5305130,2014,0,0,1,0,0,0,2.48,0,0,1,0,0
5305130,2015,0,0,0,1,0,0,2.41,0,0,1,0,0
5305160,2002,0,1,0,0,0,0,1.65,0,0,0,1,0
5305160,2003,0,1,0,0,0,0,2.32,0,0,0,1,0
5305160,2004,0,1,0,0,0,0,2.32,0,0,0,1,0
5305160,2005,0,1,0,0,0,0,2.35,0,0,0,1,0
5305160,2006,0,1,0,0,0,0,2.26,0,0,0,1,0
5305160,2007,53,1,0,0,53,0,2.31,1,1,0,0,0
5305160,2008,0,1,0,0,0,0,2.2,1,0,0,0,1
5305160,2009,0,0,1,0,0,0,1.98,1,0,0,0,1
5305160,2010,0,0,1,0,0,0,2.24,1,0,0,0,1
5305160,2011,0,0,1,0,0,0,2.46,1,0,0,0,1
5305160,2012,0,0,1,0,0,0,2.39,1,0,0,0,1
5305160,2013,0,0,1,0,0,0,2.64,1,0,0,0,1
5305160,2014,0,0,1,0,0,0,2.68,1,0,0,0,1
5305160,2015,0,0,0,1,0,0,2.29,1,0,0,0,1
5305190,2002,0,1,0,0,0,0,1.55,0,0,1,0,0
5305190,2003,0,1,0,0,0,0,1.56,0,0,1,0,0
5305190,2004,0,1,0,0,0,0,2,0,0,1,0,0
5305190,2005,0,1,0,0,0,0,2.18,0,0,1,0,0
5305190,2006,0,1,0,0,0,0,1.78,0,0,1,0,0
5305190,2007,0,1,0,0,0,0,1.89,0,0,1,0,0
5305190,2008,0,1,0,0,0,0,2.1,0,0,1,0,0
5305190,2009,0,0,1,0,0,0,2.15,0,0,1,0,0
5305190,2010,0,0,1,0,0,0,2.08,0,0,1,0,0
5305190,2011,0,0,1,0,0,0,1.9,0,0,1,0,0
5305190,2012,0,0,1,0,0,0,1.72,0,0,1,0,0
5305190,2013,0,0,1,0,0,0,2.85,0,0,1,0,0
5305190,2014,0,0,1,0,0,0,2.73,0,0,1,0,0
5305190,2015,0,0,0,1,0,0,2.38,0,0,1,0,0
5305250,2002,0,1,0,0,0,0,1.73,0,0,1,0,0
5305250,2003,0,1,0,0,0,0,2.29,0,0,1,0,0
5305250,2004,0,1,0,0,0,0,2.44,0,0,1,0,0
5305250,2005,0,1,0,0,0,0,2.51,0,0,1,0,0
5305250,2006,0,1,0,0,0,0,2.46,0,0,1,0,0
5305250,2007,0,1,0,0,0,0,2.25,0,0,1,0,0
5305250,2008,0,1,0,0,0,0,2.17,0,0,1,0,0
5305250,2009,0,0,1,0,0,0,2.02,0,0,1,0,0
5305250,2010,0,0,1,0,0,0,2.21,0,0,1,0,0
5305250,2011,0,0,1,0,0,0,2.37,0,0,1,0,0
5305250,2012,0,0,1,0,0,0,2.1,0,0,1,0,0
5305250,2013,0,0,1,0,0,0,2.84,0,0,1,0,0
5305250,2014,0,0,1,0,0,0,2.24,0,0,1,0,0
5305250,2015,0,0,0,1,0,0,2.48,0,0,1,0,0
5305370,2002,0,1,0,0,0,0,1.59,0,0,1,0,0
5305370,2003,0,1,0,0,0,0,1.98,0,0,1,0,0
5305370,2004,0,1,0,0,0,0,2.1,0,0,1,0,0
5305370,2005,0,1,0,0,0,0,2.19,0,0,1,0,0
5305370,2006,0,1,0,0,0,0,2.08,0,0,1,0,0
5305370,2007,0,1,0,0,0,0,2.23,0,0,1,0,0
5305370,2008,0,1,0,0,0,0,2.12,0,0,1,0,0
5305370,2009,0,0,1,0,0,0,2.21,0,0,1,0,0
5305370,2010,0,0,1,0,0,0,2.26,0,0,1,0,0
5305370,2011,0,0,1,0,0,0,1.9,0,0,1,0,0
5305370,2012,0,0,1,0,0,0,2.07,0,0,1,0,0
5305370,2013,0,0,1,0,0,0,1.84,0,0,1,0,0
5305370,2014,0,0,1,0,0,0,1.96,0,0,1,0,0
5305370,2015,0,0,0,1,0,0,2.28,0,0,1,0,0
5305520,2002,0,1,0,0,0,0,2.53,0,0,1,0,0
5305520,2003,0,1,0,0,0,0,2,0,0,1,0,0
5305520,2004,0,1,0,0,0,0,2.3,0,0,1,0,0
5305520,2005,0,1,0,0,0,0,2.96,0,0,1,0,0
5305520,2006,0,1,0,0,0,0,2.68,0,0,1,0,0
5305520,2007,0,1,0,0,0,0,3.26,0,0,1,0,0
5305520,2008,0,1,0,0,0,0,2.88,0,0,1,0,0
5305520,2009,0,0,1,0,0,0,3.19,0,0,1,0,0
5305520,2010,0,0,1,0,0,0,2.9,0,0,1,0,0
5305520,2011,0,0,1,0,0,0,2.61,0,0,1,0,0
5305520,2012,0,0,1,0,0,0,2.96,0,0,1,0,0
5305520,2013,0,0,1,0,0,0,2.94,0,0,1,0,0
5305520,2014,0,0,1,0,0,0,2.72,0,0,1,0,0
5305520,2015,0,0,0,1,0,0,2.22,0,0,1,0,0
5305640,2002,0,1,0,0,0,0,2.03,0,0,1,0,0
5305640,2003,0,1,0,0,0,0,2.03,0,0,1,0,0
5305640,2004,0,1,0,0,0,0,2.45,0,0,1,0,0
5305640,2005,0,1,0,0,0,0,2.53,0,0,1,0,0
5305640,2006,0,1,0,0,0,0,2.51,0,0,1,0,0
5305640,2007,0,1,0,0,0,0,2.8,0,0,1,0,0
5305640,2008,0,1,0,0,0,0,2.38,0,0,1,0,0
5305640,2009,0,0,1,0,0,0,2.47,0,0,1,0,0
5305640,2010,0,0,1,0,0,0,2.64,0,0,1,0,0
5305640,2011,0,0,1,0,0,0,2.68,0,0,1,0,0
5305640,2012,0,0,1,0,0,0,2.6,0,0,1,0,0
5305640,2013,0,0,1,0,0,0,2.59,0,0,1,0,0
5305640,2014,0,0,1,0,0,0,0,0,0,1,0,0
5305640,2015,0,0,0,1,0,0,2.75,0,0,1,0,0
5305700,2002,0,1,0,0,0,0,1.4,0,0,1,0,0
5305700,2003,0,1,0,0,0,0,1.85,0,0,1,0,0
5305700,2004,0,1,0,0,0,0,2.1,0,0,1,0,0
5305700,2005,0,1,0,0,0,0,2.17,0,0,1,0,0
5305700,2006,0,1,0,0,0,0,1.77,0,0,1,0,0
5305700,2007,0,1,0,0,0,0,2.1,0,0,1,0,0
5305700,2008,0,1,0,0,0,0,1.82,0,0,1,0,0
5305700,2009,0,0,1,0,0,0,2.06,0,0,1,0,0
5305700,2010,0,0,1,0,0,0,2.11,0,0,1,0,0
5305700,2011,0,0,1,0,0,0,2.36,0,0,1,0,0
5305700,2012,0,0,1,0,0,0,2.33,0,0,1,0,0
5305700,2013,0,0,1,0,0,0,2.22,0,0,1,0,0
5305700,2014,0,0,1,0,0,0,2.06,0,0,1,0,0
5305700,2015,0,0,0,1,0,0,2.34,0,0,1,0,0
5305730,2002,0,1,0,0,0,0,1.75,0,0,1,0,0
5305730,2003,0,1,0,0,0,0,1.84,0,0,1,0,0
5305730,2004,0,1,0,0,0,0,2.06,0,0,1,0,0
5305730,2005,0,1,0,0,0,0,2.12,0,0,1,0,0
5305730,2006,0,1,0,0,0,0,1.98,0,0,1,0,0
5305730,2007,0,1,0,0,0,0,2.25,0,0,1,0,0
5305730,2008,0,1,0,0,0,0,2.08,0,0,1,0,0
5305730,2009,0,0,1,0,0,0,1.97,0,0,1,0,0
5305730,2010,0,0,1,0,0,0,1.94,0,0,1,0,0
5305730,2011,0,0,1,0,0,0,2.28,0,0,1,0,0
5305730,2012,0,0,1,0,0,0,2.3,0,0,1,0,0
5305730,2013,0,0,1,0,0,0,2.37,0,0,1,0,0
5305730,2014,0,0,1,0,0,0,2.22,0,0,1,0,0
5305730,2015,0,0,0,1,0,0,1.94,0,0,1,0,0
5305790,2002,0,1,0,0,0,0,1.89,0,0,1,0,0
5305790,2003,0,1,0,0,0,0,2.29,0,0,1,0,0
5305790,2004,0,1,0,0,0,0,2.34,0,0,1,0,0
5305790,2005,0,1,0,0,0,0,2.31,0,0,1,0,0
5305790,2006,0,1,0,0,0,0,2.4,0,0,1,0,0
5305790,2007,0,1,0,0,0,0,2.33,0,0,1,0,0
5305790,2008,0,1,0,0,0,0,2.19,0,0,1,0,0
5305790,2009,0,0,1,0,0,0,1.82,0,0,1,0,0
5305790,2010,0,0,1,0,0,0,2.17,0,0,1,0,0
5305790,2011,0,0,1,0,0,0,2.29,0,0,1,0,0
5305790,2012,0,0,1,0,0,0,2.18,0,0,1,0,0
5305790,2013,0,0,1,0,0,0,2.36,0,0,1,0,0
5305790,2014,0,0,1,0,0,0,0,0,0,1,0,0
5305790,2015,0,0,0,1,0,0,2.11,0,0,1,0,0
5305850,2002,0,1,0,0,0,0,1.9,0,0,1,0,0
5305850,2003,0,1,0,0,0,0,2.2,0,0,1,0,0
5305850,2004,0,1,0,0,0,0,2.26,0,0,1,0,0
5305850,2005,0,1,0,0,0,0,2.45,0,0,1,0,0
5305850,2006,0,1,0,0,0,0,2.35,0,0,1,0,0
5305850,2007,0,1,0,0,0,0,2.52,0,0,1,0,0
5305850,2008,0,1,0,0,0,0,2.35,0,0,1,0,0
5305850,2009,0,0,1,0,0,0,2.44,0,0,1,0,0
5305850,2010,0,0,1,0,0,0,2.46,0,0,1,0,0
5305850,2011,0,0,1,0,0,0,2.52,0,0,1,0,0
5305850,2012,0,0,1,0,0,0,2.5,0,0,1,0,0
5305850,2013,0,0,1,0,0,0,2.73,0,0,1,0,0
5305850,2014,0,0,1,0,0,0,2.52,0,0,1,0,0
5305850,2015,0,0,0,1,0,0,2.44,0,0,1,0,0
5305940,2002,0,1,0,0,0,0,1.78,0,0,0,1,0
5305940,2003,0,1,0,0,0,0,2.03,0,0,0,1,0
5305940,2004,0,1,0,0,0,0,2.28,0,0,0,1,0
5305940,2005,0,1,0,0,0,0,2.42,0,0,0,1,0
5305940,2006,0,1,0,0,0,0,2.57,0,0,0,1,0
5305940,2007,29,1,0,0,29,0,2.59,1,1,0,0,0
5305940,2008,28,1,0,0,28,0,2.46,1,1,0,0,0
5305940,2009,0,0,1,0,0,0,2.49,1,0,0,0,1
5305940,2010,0,0,1,0,0,0,2.3,1,0,0,0,1
5305940,2011,0,0,1,0,0,0,2.47,1,0,0,0,1
5305940,2012,0,0,1,0,0,0,2.43,1,0,0,0,1
5305940,2013,56,0,1,0,56,0,2.72,1,1,0,0,0
5305940,2014,0,0,1,0,0,0,2.7,1,0,0,0,1
5305940,2015,0,0,0,1,0,0,2.45,1,0,0,0,1
5306000,2002,0,1,0,0,0,0,0,0,0,1,0,0
5306000,2003,0,1,0,0,0,0,1.6,0,0,1,0,0
5306000,2004,0,1,0,0,0,0,1.14,0,0,1,0,0
5306000,2005,0,1,0,0,0,0,1.41,0,0,1,0,0
5306000,2006,0,1,0,0,0,0,1.47,0,0,1,0,0
5306000,2007,0,1,0,0,0,0,2.17,0,0,1,0,0
5306000,2008,0,1,0,0,0,0,1.94,0,0,1,0,0
5306000,2009,0,0,1,0,0,0,1.39,0,0,1,0,0
5306000,2010,0,0,1,0,0,0,1.31,0,0,1,0,0
5306000,2011,0,0,1,0,0,0,1.56,0,0,1,0,0
5306000,2012,0,0,1,0,0,0,2.1,0,0,1,0,0
5306000,2013,0,0,1,0,0,0,1.86,0,0,1,0,0
5306000,2014,0,0,1,0,0,0,1.33,0,0,1,0,0
5306000,2015,0,0,0,1,0,0,1.78,0,0,1,0,0
5306090,2002,0,1,0,0,0,0,1.71,0,0,1,0,0
5306090,2003,0,1,0,0,0,0,1.89,0,0,1,0,0
5306090,2004,0,1,0,0,0,0,1.98,0,0,1,0,0
5306090,2005,0,1,0,0,0,0,2.38,0,0,1,0,0
5306090,2006,0,1,0,0,0,0,1.91,0,0,1,0,0
5306090,2007,0,1,0,0,0,0,2.47,0,0,1,0,0
5306090,2008,0,1,0,0,0,0,2.29,0,0,1,0,0
5306090,2009,0,0,1,0,0,0,2.41,0,0,1,0,0
5306090,2010,0,0,1,0,0,0,2.16,0,0,1,0,0
5306090,2011,0,0,1,0,0,0,2.45,0,0,1,0,0
5306090,2012,0,0,1,0,0,0,2.68,0,0,1,0,0
5306090,2013,0,0,1,0,0,0,2.77,0,0,1,0,0
5306090,2014,0,0,1,0,0,0,2.61,0,0,1,0,0
5306090,2015,0,0,0,1,0,0,2.18,0,0,1,0,0
5306150,2002,0,1,0,0,0,0,1.41,0,0,1,0,0
5306150,2003,0,1,0,0,0,0,1.74,0,0,1,0,0
5306150,2004,0,1,0,0,0,0,1.63,0,0,1,0,0
5306150,2005,0,1,0,0,0,0,2.2,0,0,1,0,0
5306150,2006,0,1,0,0,0,0,1.87,0,0,1,0,0
5306150,2007,0,1,0,0,0,0,1.79,0,0,1,0,0
5306150,2008,0,1,0,0,0,0,1.96,0,0,1,0,0
5306150,2009,0,0,1,0,0,0,1.69,0,0,1,0,0
5306150,2010,0,0,1,0,0,0,2.27,0,0,1,0,0
5306150,2011,0,0,1,0,0,0,2.02,0,0,1,0,0
5306150,2012,0,0,1,0,0,0,2.17,0,0,1,0,0
5306150,2013,0,0,1,0,0,0,2.51,0,0,1,0,0
5306150,2014,0,0,1,0,0,0,2.5,0,0,1,0,0
5306150,2015,0,0,0,1,0,0,1.97,0,0,1,0,0
5306240,2002,0,1,0,0,0,0,1.6,0,0,1,0,0
5306240,2003,0,1,0,0,0,0,1.72,0,0,1,0,0
5306240,2004,0,1,0,0,0,0,1.69,0,0,1,0,0
5306240,2005,0,1,0,0,0,0,1.65,0,0,1,0,0
5306240,2006,0,1,0,0,0,0,1.93,0,0,1,0,0
5306240,2007,0,1,0,0,0,0,2.14,0,0,1,0,0
5306240,2008,0,1,0,0,0,0,2.03,0,0,1,0,0
5306240,2009,0,0,1,0,0,0,1.61,0,0,1,0,0
5306240,2010,0,0,1,0,0,0,1.83,0,0,1,0,0
5306240,2011,0,0,1,0,0,0,1.99,0,0,1,0,0
5306240,2012,0,0,1,0,0,0,2.03,0,0,1,0,0
5306240,2013,0,0,1,0,0,0,2.61,0,0,1,0,0
5306240,2014,0,0,1,0,0,0,2.55,0,0,1,0,0
5306240,2015,0,0,0,1,0,0,2.35,0,0,1,0,0
5306300,2002,0,1,0,0,0,0,0,0,0,1,0,0
5306300,2003,0,1,0,0,0,0,2.88,0,0,1,0,0
5306300,2004,0,1,0,0,0,0,2.76,0,0,1,0,0
5306300,2005,0,1,0,0,0,0,3.26,0,0,1,0,0
5306300,2006,0,1,0,0,0,0,2.82,0,0,1,0,0
5306300,2007,0,1,0,0,0,0,3,0,0,1,0,0
5306300,2008,0,1,0,0,0,0,2.97,0,0,1,0,0
5306300,2009,0,0,1,0,0,0,2.52,0,0,1,0,0
5306300,2010,0,0,1,0,0,0,2.5,0,0,1,0,0
5306300,2011,0,0,1,0,0,0,2.74,0,0,1,0,0
5306300,2012,0,0,1,0,0,0,2.04,0,0,1,0,0
5306300,2013,0,0,1,0,0,0,1.6,0,0,1,0,0
5306300,2014,0,0,1,0,0,0,0,0,0,1,0,0
5306300,2015,0,0,0,1,0,0,2.74,0,0,1,0,0
5306390,2002,0,1,0,0,0,0,1.52,0,0,1,0,0
5306390,2003,0,1,0,0,0,0,2.42,0,0,1,0,0
5306390,2004,0,1,0,0,0,0,1.86,0,0,1,0,0
5306390,2005,0,1,0,0,0,0,2.38,0,0,1,0,0
5306390,2006,0,1,0,0,0,0,2.24,0,0,1,0,0
5306390,2007,0,1,0,0,0,0,0,0,0,1,0,0
5306390,2008,0,1,0,0,0,0,1.8,0,0,1,0,0
5306390,2009,0,0,1,0,0,0,2.19,0,0,1,0,0
5306390,2010,0,0,1,0,0,0,2.07,0,0,1,0,0
5306390,2011,0,0,1,0,0,0,2.05,0,0,1,0,0
5306390,2012,0,0,1,0,0,0,2.18,0,0,1,0,0
5306390,2013,0,0,1,0,0,0,2.29,0,0,1,0,0
5306390,2014,0,0,1,0,0,0,0,0,0,1,0,0
5306390,2015,0,0,0,1,0,0,1.8,0,0,1,0,0
5306420,2002,0,1,0,0,0,0,1.36,0,0,1,0,0
5306420,2003,0,1,0,0,0,0,1.7,0,0,1,0,0
5306420,2004,0,1,0,0,0,0,2.18,0,0,1,0,0
5306420,2005,0,1,0,0,0,0,2.12,0,0,1,0,0
5306420,2006,0,1,0,0,0,0,1.73,0,0,1,0,0
5306420,2007,0,1,0,0,0,0,1.98,0,0,1,0,0
5306420,2008,0,1,0,0,0,0,1.97,0,0,1,0,0
5306420,2009,0,0,1,0,0,0,1.83,0,0,1,0,0
5306420,2010,0,0,1,0,0,0,1.79,0,0,1,0,0
5306420,2011,0,0,1,0,0,0,1.92,0,0,1,0,0
5306420,2012,0,0,1,0,0,0,1.92,0,0,1,0,0
5306420,2013,0,0,1,0,0,0,2.23,0,0,1,0,0
5306420,2014,0,0,1,0,0,0,2.2,0,0,1,0,0
5306420,2015,0,0,0,1,0,0,2.05,0,0,1,0,0
5306600,2002,0,1,0,0,0,0,2.22,0,0,1,0,0
5306600,2003,0,1,0,0,0,0,1.78,0,0,1,0,0
5306600,2004,0,1,0,0,0,0,1.94,0,0,1,0,0
5306600,2005,0,1,0,0,0,0,2.03,0,0,1,0,0
5306600,2006,0,1,0,0,0,0,2.4,0,0,1,0,0
5306600,2007,0,1,0,0,0,0,2.17,0,0,1,0,0
5306600,2008,0,1,0,0,0,0,2.4,0,0,1,0,0
5306600,2009,0,0,1,0,0,0,2.22,0,0,1,0,0
5306600,2010,0,0,1,0,0,0,2.12,0,0,1,0,0
5306600,2011,0,0,1,0,0,0,2.52,0,0,1,0,0
5306600,2012,0,0,1,0,0,0,2.31,0,0,1,0,0
5306600,2013,0,0,1,0,0,0,2.99,0,0,1,0,0
5306600,2014,0,0,1,0,0,0,2.86,0,0,1,0,0
5306600,2015,0,0,0,1,0,0,2.21,0,0,1,0,0
5306660,2002,0,1,0,0,0,0,1.57,0,0,1,0,0
5306660,2003,0,1,0,0,0,0,1.65,0,0,1,0,0
5306660,2004,0,1,0,0,0,0,2.21,0,0,1,0,0
5306660,2005,0,1,0,0,0,0,2.28,0,0,1,0,0
5306660,2006,0,1,0,0,0,0,2.05,0,0,1,0,0
5306660,2007,0,1,0,0,0,0,2,0,0,1,0,0
5306660,2008,0,1,0,0,0,0,2.15,0,0,1,0,0
5306660,2009,0,0,1,0,0,0,2.28,0,0,1,0,0
5306660,2010,0,0,1,0,0,0,2.16,0,0,1,0,0
5306660,2011,0,0,1,0,0,0,2.45,0,0,1,0,0
5306660,2012,0,0,1,0,0,0,2.28,0,0,1,0,0
5306660,2013,0,0,1,0,0,0,2.26,0,0,1,0,0
5306660,2014,0,0,1,0,0,0,2.04,0,0,1,0,0
5306660,2015,0,0,0,1,0,0,2.35,0,0,1,0,0
5306750,2002,0,1,0,0,0,0,1.59,0,0,1,0,0
5306750,2003,0,1,0,0,0,0,1.83,0,0,1,0,0
5306750,2004,0,1,0,0,0,0,1.89,0,0,1,0,0
5306750,2005,0,1,0,0,0,0,2.2,0,0,1,0,0
5306750,2006,0,1,0,0,0,0,2.12,0,0,1,0,0
5306750,2007,0,1,0,0,0,0,2.19,0,0,1,0,0
5306750,2008,0,1,0,0,0,0,2.2,0,0,1,0,0
5306750,2009,0,0,1,0,0,0,1.74,0,0,1,0,0
5306750,2010,0,0,1,0,0,0,1.91,0,0,1,0,0
5306750,2011,0,0,1,0,0,0,2.12,0,0,1,0,0
5306750,2012,0,0,1,0,0,0,2.65,0,0,1,0,0
5306750,2013,0,0,1,0,0,0,2.04,0,0,1,0,0
5306750,2014,0,0,1,0,0,0,2.26,0,0,1,0,0
5306750,2015,0,0,0,1,0,0,2.01,0,0,1,0,0
5306780,2002,0,1,0,0,0,0,1.85,0,0,1,0,0
5306780,2003,0,1,0,0,0,0,1.89,0,0,1,0,0
5306780,2004,0,1,0,0,0,0,2.32,0,0,1,0,0
5306780,2005,0,1,0,0,0,0,2.12,0,0,1,0,0
5306780,2006,0,1,0,0,0,0,2.22,0,0,1,0,0
5306780,2007,0,1,0,0,0,0,2.33,0,0,1,0,0
5306780,2008,0,1,0,0,0,0,1.52,0,0,1,0,0
5306780,2009,0,0,1,0,0,0,1.92,0,0,1,0,0
5306780,2010,0,0,1,0,0,0,1.85,0,0,1,0,0
5306780,2011,0,0,1,0,0,0,2.15,0,0,1,0,0
5306780,2012,0,0,1,0,0,0,2.22,0,0,1,0,0
5306780,2013,0,0,1,0,0,0,2.99,0,0,1,0,0
5306780,2014,0,0,1,0,0,0,2.27,0,0,1,0,0
5306780,2015,0,0,0,1,0,0,2.31,0,0,1,0,0
5306820,2002,0,1,0,0,0,0,2.01,0,0,1,0,0
5306820,2003,0,1,0,0,0,0,2.24,0,0,1,0,0
5306820,2004,0,1,0,0,0,0,2.6,0,0,1,0,0
5306820,2005,0,1,0,0,0,0,2.56,0,0,1,0,0
5306820,2006,0,1,0,0,0,0,2.71,0,0,1,0,0
5306820,2007,0,1,0,0,0,0,2.7,0,0,1,0,0
5306820,2008,0,1,0,0,0,0,2.62,0,0,1,0,0
5306820,2009,0,0,1,0,0,0,2.75,0,0,1,0,0
5306820,2010,0,0,1,0,0,0,2.84,0,0,1,0,0
5306820,2011,0,0,1,0,0,0,2.83,0,0,1,0,0
5306820,2012,0,0,1,0,0,0,2.85,0,0,1,0,0
5306820,2013,0,0,1,0,0,0,2.96,0,0,1,0,0
5306820,2014,0,0,1,0,0,0,0,0,0,1,0,0
5306820,2015,0,0,0,1,0,0,2.67,0,0,1,0,0
5306870,2002,0,1,0,0,0,0,1.45,0,0,1,0,0
5306870,2003,0,1,0,0,0,0,1.75,0,0,1,0,0
5306870,2004,0,1,0,0,0,0,1.84,0,0,1,0,0
5306870,2005,0,1,0,0,0,0,0,0,0,1,0,0
5306870,2006,0,1,0,0,0,0,1.54,0,0,1,0,0
5306870,2007,0,1,0,0,0,0,2,0,0,1,0,0
5306870,2008,0,1,0,0,0,0,1.95,0,0,1,0,0
5306870,2009,0,0,1,0,0,0,1.78,0,0,1,0,0
5306870,2010,0,0,1,0,0,0,2,0,0,1,0,0
5306870,2011,0,0,1,0,0,0,1.89,0,0,1,0,0
5306870,2012,0,0,1,0,0,0,2.25,0,0,1,0,0
5306870,2013,0,0,1,0,0,0,2.5,0,0,1,0,0
5306870,2014,0,0,1,0,0,0,2.13,0,0,1,0,0
5306870,2015,0,0,0,1,0,0,2.12,0,0,1,0,0
5306930,2002,0,1,0,0,0,0,2.27,0,0,0,1,0
5306930,2003,0,1,0,0,0,0,2.67,0,0,0,1,0
5306930,2004,0,1,0,0,0,0,3.02,0,0,0,1,0
5306930,2005,0,1,0,0,0,0,3.06,0,0,0,1,0
5306930,2006,0,1,0,0,0,0,2.87,0,0,0,1,0
5306930,2007,26,1,0,0,26,0,3.16,1,1,0,0,0
5306930,2008,0,1,0,0,0,0,2.99,1,0,0,0,1
5306930,2009,0,0,1,0,0,0,2.85,1,0,0,0,1
5306930,2010,0,0,1,0,0,0,2.9,1,0,0,0,1
5306930,2011,26,0,1,0,26,0,2.82,1,1,0,0,0
5306930,2012,28,0,1,0,28,0,2.88,1,1,0,0,0
5306930,2013,0,0,1,0,0,0,3.11,1,0,0,0,1
5306930,2014,0,0,1,0,0,0,2.97,1,0,0,0,1
5306930,2015,0,0,0,1,0,0,2.82,1,0,0,0,1
5307140,2002,0,1,0,0,0,0,1.43,0,0,1,0,0
5307140,2003,0,1,0,0,0,0,1.57,0,0,1,0,0
5307140,2004,0,1,0,0,0,0,1.95,0,0,1,0,0
5307140,2005,0,1,0,0,0,0,2.12,0,0,1,0,0
5307140,2006,0,1,0,0,0,0,2.02,0,0,1,0,0
5307140,2007,0,1,0,0,0,0,2.28,0,0,1,0,0
5307140,2008,0,1,0,0,0,0,2.26,0,0,1,0,0
5307140,2009,0,0,1,0,0,0,1.89,0,0,1,0,0
5307140,2010,0,0,1,0,0,0,1.97,0,0,1,0,0
5307140,2011,0,0,1,0,0,0,2.21,0,0,1,0,0
5307140,2012,0,0,1,0,0,0,2.53,0,0,1,0,0
5307140,2013,0,0,1,0,0,0,2.74,0,0,1,0,0
5307140,2014,0,0,1,0,0,0,2.44,0,0,1,0,0
5307140,2015,0,0,0,1,0,0,2.19,0,0,1,0,0
5307260,2002,0,1,0,0,0,0,1.83,0,0,1,0,0
5307260,2003,0,1,0,0,0,0,1.66,0,0,1,0,0
5307260,2004,0,1,0,0,0,0,2.38,0,0,1,0,0
5307260,2005,0,1,0,0,0,0,2.1,0,0,1,0,0
5307260,2006,0,1,0,0,0,0,2.2,0,0,1,0,0
5307260,2007,0,1,0,0,0,0,2.23,0,0,1,0,0
5307260,2008,0,1,0,0,0,0,2.11,0,0,1,0,0
5307260,2009,0,0,1,0,0,0,2.05,0,0,1,0,0
5307260,2010,0,0,1,0,0,0,1.74,0,0,1,0,0
5307260,2011,0,0,1,0,0,0,2.24,0,0,1,0,0
5307260,2012,0,0,1,0,0,0,2.43,0,0,1,0,0
5307260,2013,0,0,1,0,0,0,2.68,0,0,1,0,0
5307260,2014,0,0,1,0,0,0,2.33,0,0,1,0,0
5307260,2015,0,0,0,1,0,0,2.04,0,0,1,0,0
5307350,2002,0,1,0,0,0,0,1.91,0,0,1,0,0
5307350,2003,0,1,0,0,0,0,2.45,0,0,1,0,0
5307350,2004,0,1,0,0,0,0,2.58,0,0,1,0,0
5307350,2005,0,1,0,0,0,0,2.73,0,0,1,0,0
5307350,2006,0,1,0,0,0,0,2.42,0,0,1,0,0
5307350,2007,0,1,0,0,0,0,2.76,0,0,1,0,0
5307350,2008,0,1,0,0,0,0,2.61,0,0,1,0,0
5307350,2009,0,0,1,0,0,0,2.58,0,0,1,0,0
5307350,2010,0,0,1,0,0,0,2.55,0,0,1,0,0
5307350,2011,0,0,1,0,0,0,2.7,0,0,1,0,0
5307350,2012,0,0,1,0,0,0,2.86,0,0,1,0,0
5307350,2013,0,0,1,0,0,0,2.93,0,0,1,0,0
5307350,2014,0,0,1,0,0,0,2.85,0,0,1,0,0
5307350,2015,0,0,0,1,0,0,2.76,0,0,1,0,0
5307440,2002,0,1,0,0,0,0,1.59,0,0,1,0,0
5307440,2003,0,1,0,0,0,0,2.09,0,0,1,0,0
5307440,2004,0,1,0,0,0,0,2.22,0,0,1,0,0
5307440,2005,0,1,0,0,0,0,2.14,0,0,1,0,0
5307440,2006,0,1,0,0,0,0,2.11,0,0,1,0,0
5307440,2007,0,1,0,0,0,0,2.39,0,0,1,0,0
5307440,2008,0,1,0,0,0,0,2.53,0,0,1,0,0
5307440,2009,0,0,1,0,0,0,2.43,0,0,1,0,0
5307440,2010,0,0,1,0,0,0,2.32,0,0,1,0,0
5307440,2011,0,0,1,0,0,0,2.35,0,0,1,0,0
