"GEOID","Year","Units","WASL","HSPE","SBA","LIHTC_Units","PUB_Units","Test_Level","Treated","Treatment"
5307260,2012,0,0,1,0,0,0,2.43,0,0
5307260,2013,0,0,1,0,0,0,2.68,0,0
5307260,2014,0,0,1,0,0,0,2.33,0,0
5307260,2015,0,0,0,1,0,0,2.04,0,0
5307320,2002,0,1,0,0,0,0,2.263333,0,0
5307320,2003,0,1,0,0,0,0,2.28,0,0
5307320,2004,0,1,0,0,0,0,2.69,0,0
5307320,2005,150,1,0,0,150,0,2.71,1,1
5307320,2006,0,1,0,0,0,0,2.69,1,0
5307320,2007,0,1,0,0,0,0,2.73,1,0
5307320,2008,0,1,0,0,0,0,2.66,1,0
5307320,2009,0,0,1,0,0,0,2.58,1,0
5307320,2010,0,0,1,0,0,0,2.43,1,0
5307320,2011,0,0,1,0,0,0,2.62,1,0
5307320,2012,0,0,1,0,0,0,2.71,1,0
5307320,2013,41,0,1,0,41,0,2.89,1,1
5307320,2014,0,0,1,0,0,0,2.78,1,0
5307320,2015,0,0,0,1,0,0,2.29,1,0
5307350,2002,0,1,0,0,0,0,1.91,0,0
5307350,2003,0,1,0,0,0,0,2.45,0,0
5307350,2004,0,1,0,0,0,0,2.58,0,0
5307350,2005,0,1,0,0,0,0,2.73,0,0
5307350,2006,0,1,0,0,0,0,2.42,0,0
5307350,2007,0,1,0,0,0,0,2.76,0,0
5307350,2008,0,1,0,0,0,0,2.61,0,0
5307350,2009,0,0,1,0,0,0,2.58,0,0
5307350,2010,0,0,1,0,0,0,2.55,0,0
5307350,2011,0,0,1,0,0,0,2.7,0,0
5307350,2012,0,0,1,0,0,0,2.86,0,0
5307350,2013,0,0,1,0,0,0,2.93,0,0
5307350,2014,0,0,1,0,0,0,2.85,0,0
5307350,2015,0,0,0,1,0,0,2.76,0,0
5307380,2002,0,1,0,0,0,0,2.06,0,0
5307380,2003,0,1,0,0,0,0,1.84,0,0
5307380,2004,0,1,0,0,0,0,2.49,0,0
5307380,2005,0,1,0,0,0,0,2.06,0,0
5307380,2006,0,1,0,0,0,0,2.12,0,0
5307380,2007,0,1,0,0,0,0,2.53,0,0
5307380,2008,0,1,0,0,0,0,2.77,0,0
5307380,2009,0,0,1,0,0,0,2.86,0,0
5307380,2010,0,0,1,0,0,0,2.62,0,0
5307380,2011,0,0,1,0,0,0,2.52,0,0
5307380,2012,0,0,1,0,0,0,2.05,0,0
5307380,2013,0,0,1,0,0,0,2.23,0,0
5307380,2015,0,0,0,1,0,0,2.18,NA,0
5307440,2002,0,1,0,0,0,0,1.59,0,0
5307440,2003,0,1,0,0,0,0,2.09,0,0
5307440,2004,0,1,0,0,0,0,2.22,0,0
5307440,2005,0,1,0,0,0,0,2.14,0,0
5307440,2006,0,1,0,0,0,0,2.11,0,0
5307440,2007,0,1,0,0,0,0,2.39,0,0
5307440,2008,0,1,0,0,0,0,2.53,0,0
5307440,2009,0,0,1,0,0,0,2.43,0,0
5307440,2010,0,0,1,0,0,0,2.32,0,0
5307440,2011,0,0,1,0,0,0,2.35,0,0
5307440,2012,0,0,1,0,0,0,2.2,0,0
5307440,2013,0,0,1,0,0,0,2.72,0,0
5307440,2014,0,0,1,0,0,0,2.6,0,0
5307440,2015,0,0,0,1,0,0,2.28,0,0
5307470,2002,0,1,0,0,0,0,1.43,0,0
5307470,2003,0,1,0,0,0,0,1.75,0,0
5307470,2004,0,1,0,0,0,0,1.98,0,0
5307470,2005,0,1,0,0,0,0,1.76,0,0
5307470,2006,0,1,0,0,0,0,2.17,0,0
5307470,2007,0,1,0,0,0,0,2.43,0,0
5307470,2008,0,1,0,0,0,0,2.48,0,0
5307470,2009,0,0,1,0,0,0,2.51,0,0
5307470,2010,0,0,1,0,0,0,2.25,0,0
5307470,2011,0,0,1,0,0,0,2.56,0,0
5307470,2012,0,0,1,0,0,0,2.84,0,0
5307470,2013,0,0,1,0,0,0,2.71,0,0
5307470,2014,0,0,1,0,0,0,2.53,0,0
5307470,2015,0,0,0,1,0,0,2.28,0,0
5307560,2002,0,1,0,0,0,0,1.68,0,0
5307560,2003,0,1,0,0,0,0,2.42,0,0
5307560,2004,0,1,0,0,0,0,2.31,0,0
5307560,2005,0,1,0,0,0,0,2.93,0,0
5307560,2006,0,1,0,0,0,0,2.8,0,0
5307560,2007,0,1,0,0,0,0,2.71,0,0
5307560,2008,0,1,0,0,0,0,3.07,0,0
5307560,2009,0,0,1,0,0,0,2.78,0,0
5307560,2010,0,0,1,0,0,0,2.88,0,0
5307560,2011,0,0,1,0,0,0,2.75,0,0
5307560,2012,0,0,1,0,0,0,2.92,0,0
5307560,2013,0,0,1,0,0,0,3.2,0,0
5307560,2014,0,0,1,0,0,0,2.87,0,0
5307560,2015,0,0,0,1,0,0,2.33,0,0
5307620,2002,0,1,0,0,0,0,1.53,0,0
5307620,2003,0,1,0,0,0,0,1.62,0,0
5307620,2004,0,1,0,0,0,0,1.93,0,0
5307620,2005,0,1,0,0,0,0,1.97,0,0
5307620,2006,0,1,0,0,0,0,1.69,0,0
5307620,2007,0,1,0,0,0,0,1.92,0,0
5307620,2008,0,1,0,0,0,0,1.78,0,0
5307620,2009,0,0,1,0,0,0,2.04,0,0
5307620,2010,0,0,1,0,0,0,2.22,0,0
5307620,2011,0,0,1,0,0,0,2.24,0,0
5307620,2012,0,0,1,0,0,0,2.24,0,0
5307620,2013,0,0,1,0,0,0,2.15,0,0
5307620,2014,0,0,1,0,0,0,2,0,0
5307620,2015,0,0,0,1,0,0,2.05,0,0
5307650,2002,0,1,0,0,0,0,2.5,0,0
5307650,2003,0,1,0,0,0,0,2.93,0,0
5307650,2004,0,1,0,0,0,0,2.47,0,0
5307650,2005,0,1,0,0,0,0,2.84,0,0
5307650,2006,0,1,0,0,0,0,2.83,0,0
5307650,2007,0,1,0,0,0,0,2.49,0,0
5307650,2008,0,1,0,0,0,0,2.6,0,0
5307650,2009,0,0,1,0,0,0,2.9,0,0
5307650,2010,0,0,1,0,0,0,2.86,0,0
5307650,2011,0,0,1,0,0,0,2.96,0,0
5307650,2012,0,0,1,0,0,0,2.89,0,0
5307650,2013,0,0,1,0,0,0,2.84,0,0
5307650,2014,0,0,1,0,0,0,2.81,0,0
5307650,2015,0,0,0,1,0,0,2.62,0,0
5307710,2002,256,1,0,0,256,0,1.819375,1,1
5307710,2003,616,1,0,0,440,176,2.01,1,1
5307710,2004,829,1,0,0,824,5,2.22,1,1
5307710,2005,1061,1,0,0,695,366,2.34,1,1
5307710,2006,1383,1,0,0,1056,327,2.32,1,1
5307710,2007,1439,1,0,0,1439,0,2.46,1,1
5307710,2008,1234,1,0,0,1088,146,2.48,1,1
5307710,2009,1886,0,1,0,1648,238,2.57,1,1
5307710,2010,862,0,1,0,779,83,2.72,1,1
5307710,2011,1322,0,1,0,353,969,2.75,1,1
5307710,2012,452,0,1,0,342,110,2.81,1,1
5307710,2013,817,0,1,0,817,0,2.95,1,1
5307710,2014,567,0,1,0,567,0,2.9,1,1
5307710,2015,0,0,0,1,0,0,2.61,1,0
5307740,2002,61,1,0,0,61,0,0,1,1
5307740,2003,0,1,0,0,0,0,1.96,1,0
5307740,2004,0,1,0,0,0,0,2.08,1,0
5307740,2005,0,1,0,0,0,0,2.3,1,0
5307740,2006,0,1,0,0,0,0,2.31,1,0
5307740,2007,24,1,0,0,24,0,2.61,1,1
5307740,2008,0,1,0,0,0,0,2.23,1,0
5307740,2009,0,0,1,0,0,0,2.35,1,0
5307740,2010,0,0,1,0,0,0,2.56,1,0
5307740,2011,0,0,1,0,0,0,2.6,1,0
5307740,2012,0,0,1,0,0,0,2.68,1,0
5307740,2013,0,0,1,0,0,0,2.8,1,0
5307740,2014,0,0,1,0,0,0,2.7,1,0
5307740,2015,0,0,0,1,0,0,2.19,1,0
5307770,2002,0,1,0,0,0,0,2.01,0,0
5307770,2003,0,1,0,0,0,0,1.98,0,0
5307770,2004,0,1,0,0,0,0,2.37,0,0
5307770,2005,0,1,0,0,0,0,2.46,0,0
5307770,2006,0,1,0,0,0,0,2.5,0,0
5307770,2007,0,1,0,0,0,0,2.72,0,0
5307770,2008,0,1,0,0,0,0,2.51,0,0
5307770,2009,0,0,1,0,0,0,2.73,0,0
5307770,2010,0,0,1,0,0,0,2.43,0,0
5307770,2011,0,0,1,0,0,0,2.61,0,0
5307770,2012,0,0,1,0,0,0,2.77,0,0
5307770,2013,0,0,1,0,0,0,2.76,0,0
5307770,2014,0,0,1,0,0,0,0,0,0
5307770,2015,0,0,0,1,0,0,2.41,0,0
5307800,2002,0,1,0,0,0,0,1.83,0,0
5307800,2003,0,1,0,0,0,0,1.93,0,0
5307800,2004,0,1,0,0,0,0,2.3,0,0
5307800,2005,0,1,0,0,0,0,2.53,0,0
5307800,2006,0,1,0,0,0,0,2.25,0,0
5307800,2007,0,1,0,0,0,0,2.36,0,0
5307800,2008,0,1,0,0,0,0,1.91,0,0
5307800,2009,0,0,1,0,0,0,2.19,0,0
5307800,2010,0,0,1,0,0,0,2.8,0,0
5307800,2011,0,0,1,0,0,0,2.42,0,0
5307800,2012,0,0,1,0,0,0,2.82,0,0
5307800,2013,0,0,1,0,0,0,2.66,0,0
5307800,2015,0,0,0,1,0,0,2.14,NA,0
5307830,2002,0,1,0,0,0,0,0,0,0
5307830,2003,0,1,0,0,0,0,2.14,0,0
5307830,2004,0,1,0,0,0,0,2.56,0,0
5307830,2005,0,1,0,0,0,0,2.55,0,0
5307830,2006,116,1,0,0,116,0,2.55,1,1
5307830,2007,0,1,0,0,0,0,2.51,1,0
5307830,2008,182,1,0,0,182,0,2.32,1,1
5307830,2009,72,0,1,0,72,0,2.45,1,1
5307830,2010,0,0,1,0,0,0,2.4,1,0
5307830,2011,0,0,1,0,0,0,2.45,1,0
5307830,2012,0,0,1,0,0,0,2.42,1,0
5307830,2013,0,0,1,0,0,0,2.6,1,0
5307830,2014,0,0,1,0,0,0,0,1,0
5307830,2015,0,0,0,1,0,0,2.45,1,0
5307900,2002,0,1,0,0,0,0,0,0,0
5307900,2003,0,1,0,0,0,0,1.87,0,0
5307900,2004,0,1,0,0,0,0,2.1,0,0
5307900,2005,0,1,0,0,0,0,2.08,0,0
5307900,2006,0,1,0,0,0,0,1.87,0,0
5307900,2007,0,1,0,0,0,0,2.03,0,0
5307900,2008,0,1,0,0,0,0,2.22,0,0
5307900,2009,0,0,1,0,0,0,2.25,0,0
5307900,2010,0,0,1,0,0,0,2.23,0,0
5307900,2011,0,0,1,0,0,0,2.36,0,0
5307900,2012,0,0,1,0,0,0,2.74,0,0
5307900,2013,30,0,1,0,30,0,2.76,1,1
5307900,2014,0,0,1,0,0,0,2.5,1,0
5307900,2015,0,0,0,1,0,0,2.49,1,0
5307920,2002,0,1,0,0,0,0,2.4,0,0
5307920,2003,0,1,0,0,0,0,2.55,0,0
5307920,2004,0,1,0,0,0,0,2.83,0,0
5307920,2005,0,1,0,0,0,0,2.77,0,0
5307920,2006,0,1,0,0,0,0,2.72,0,0
5307920,2007,0,1,0,0,0,0,2.74,0,0
5307920,2008,0,1,0,0,0,0,2.8,0,0
5307920,2009,200,0,1,0,200,0,3.01,1,1
5307920,2010,0,0,1,0,0,0,2.81,1,0
5307920,2011,0,0,1,0,0,0,2.99,1,0
5307920,2012,0,0,1,0,0,0,2.99,1,0
5307920,2013,60,0,1,0,0,60,3.11,1,1
5307920,2014,165,0,1,0,165,0,3.05,1,1
5307920,2015,0,0,0,1,0,0,2.96,1,0
5308020,2002,0,1,0,0,0,0,2.03,0,0
5308020,2003,0,1,0,0,0,0,2.18,0,0
5308020,2004,0,1,0,0,0,0,2.47,0,0
5308020,2005,0,1,0,0,0,0,2.47,0,0
5308020,2006,0,1,0,0,0,0,2.4,0,0
5308020,2007,0,1,0,0,0,0,2.59,0,0
5308020,2008,0,1,0,0,0,0,2.63,0,0
5308020,2009,0,0,1,0,0,0,2.68,0,0
5308020,2010,0,0,1,0,0,0,2.68,0,0
5308020,2011,0,0,1,0,0,0,2.75,0,0
5308020,2012,0,0,1,0,0,0,2.19,0,0
5308020,2013,0,0,1,0,0,0,2.49,0,0
5308020,2014,0,0,1,0,0,0,2.52,0,0
5308020,2015,0,0,0,1,0,0,2.13,0,0
5308040,2002,0,1,0,0,0,0,2.2,0,0
5308040,2003,0,1,0,0,0,0,2.53,0,0
5308040,2004,0,1,0,0,0,0,2.8,0,0
5308040,2005,0,1,0,0,0,0,2.92,0,0
5308040,2006,0,1,0,0,0,0,2.73,0,0
5308040,2007,0,1,0,0,0,0,2.97,0,0
5308040,2008,0,1,0,0,0,0,2.84,0,0
5308040,2009,0,0,1,0,0,0,2.88,0,0
5308040,2010,0,0,1,0,0,0,2.98,0,0
5308040,2011,0,0,1,0,0,0,2.96,0,0
5308040,2012,0,0,1,0,0,0,3.23,0,0
5308040,2013,0,0,1,0,0,0,3.31,0,0
5308040,2014,0,0,1,0,0,0,0,0,0
5308040,2015,0,0,0,1,0,0,2.91,0,0
5308070,2002,0,1,0,0,0,0,1.3,0,0
5308070,2003,0,1,0,0,0,0,1.54,0,0
5308070,2004,0,1,0,0,0,0,1.93,0,0
5308070,2005,0,1,0,0,0,0,1.73,0,0
5308070,2006,0,1,0,0,0,0,1.8,0,0
5308070,2007,0,1,0,0,0,0,1.6,0,0
5308070,2008,0,1,0,0,0,0,2.13,0,0
5308070,2009,0,0,1,0,0,0,1.49,0,0
5308070,2010,0,0,1,0,0,0,1.87,0,0
5308070,2011,0,0,1,0,0,0,2.19,0,0
5308070,2012,0,0,1,0,0,0,2.35,0,0
5308070,2013,0,0,1,0,0,0,2.46,0,0
5308070,2014,0,0,1,0,0,0,2.38,0,0
5308070,2015,0,0,0,1,0,0,2,0,0
5308100,2002,0,1,0,0,0,0,1.71,0,0
5308100,2003,0,1,0,0,0,0,1.64,0,0
5308100,2004,0,1,0,0,0,0,2.04,0,0
5308100,2005,0,1,0,0,0,0,2.04,0,0
5308100,2006,0,1,0,0,0,0,2.24,0,0
5308100,2007,0,1,0,0,0,0,2.36,0,0
5308100,2008,0,1,0,0,0,0,1.95,0,0
5308100,2009,0,0,1,0,0,0,2.49,0,0
5308100,2010,0,0,1,0,0,0,2.03,0,0
5308100,2011,0,0,1,0,0,0,2.38,0,0
5308100,2012,0,0,1,0,0,0,2.84,0,0
5308100,2013,0,0,1,0,0,0,2.88,0,0
5308100,2014,0,0,1,0,0,0,2.73,0,0
5308100,2015,0,0,0,1,0,0,2.25,0,0
5308130,2002,51,1,0,0,51,0,1.74,1,1
5308130,2003,0,1,0,0,0,0,1.7,1,0
5308130,2004,0,1,0,0,0,0,1.84,1,0
5308130,2005,0,1,0,0,0,0,1.93,1,0
5308130,2006,0,1,0,0,0,0,1.91,1,0
5308130,2007,0,1,0,0,0,0,1.94,1,0
5308130,2008,0,1,0,0,0,0,1.8,1,0
5308130,2009,0,0,1,0,0,0,2.03,1,0
5308130,2010,0,0,1,0,0,0,2.11,1,0
5308130,2011,0,0,1,0,0,0,1.95,1,0
5308130,2012,0,0,1,0,0,0,2.04,1,0
5308130,2013,0,0,1,0,0,0,2.09,1,0
5308130,2014,0,0,1,0,0,0,2.12,1,0
5308130,2015,0,0,0,1,0,0,2.18,1,0
5308160,2002,134,1,0,0,134,0,1.845,1,1
5308160,2003,0,1,0,0,0,0,2.04,1,0
5308160,2004,42,1,0,0,42,0,2.3,1,1
5308160,2005,0,1,0,0,0,0,2.46,1,0
5308160,2006,0,1,0,0,0,0,2.37,1,0
5308160,2007,72,1,0,0,72,0,2.54,1,1
5308160,2008,0,1,0,0,0,0,2.4,1,0
5308160,2009,0,0,1,0,0,0,2.46,1,0
5308160,2010,0,0,1,0,0,0,2.39,1,0
5308160,2011,0,0,1,0,0,0,2.47,1,0
5308160,2012,0,0,1,0,0,0,2.55,1,0
5308160,2013,0,0,1,0,0,0,2.67,1,0
5308160,2014,0,0,1,0,0,0,2.53,1,0
5308160,2015,0,0,0,1,0,0,2.46,1,0
5308190,2002,0,1,0,0,0,0,0,0,0
5308190,2003,0,1,0,0,0,0,2.15,0,0
5308190,2004,0,1,0,0,0,0,2.29,0,0
5308190,2005,0,1,0,0,0,0,2.49,0,0
5308190,2006,0,1,0,0,0,0,2.45,0,0
5308190,2007,24,1,0,0,24,0,2.57,1,1
5308190,2008,0,1,0,0,0,0,2.58,1,0
5308190,2009,0,0,1,0,0,0,2.38,1,0
5308190,2010,0,0,1,0,0,0,2.43,1,0
5308190,2011,0,0,1,0,0,0,2.54,1,0
5308190,2012,0,0,1,0,0,0,2.8,1,0
5308190,2013,0,0,1,0,0,0,2.58,1,0
5308190,2015,0,0,0,1,0,0,0.34,1,0
5308220,2002,0,1,0,0,0,0,2.09,0,0
5308220,2003,0,1,0,0,0,0,2.55,0,0
5308220,2004,0,1,0,0,0,0,2.27,0,0
5308220,2005,0,1,0,0,0,0,2.5,0,0
5308220,2006,0,1,0,0,0,0,2.44,0,0
5308220,2007,0,1,0,0,0,0,2.49,0,0
5308220,2008,0,1,0,0,0,0,2.39,0,0
5308220,2009,0,0,1,0,0,0,2.2,0,0
5308220,2010,0,0,1,0,0,0,2.66,0,0
5308220,2011,0,0,1,0,0,0,2.52,0,0
5308220,2012,0,0,1,0,0,0,2.8,0,0
5308220,2013,0,0,1,0,0,0,2.94,0,0
5308220,2015,0,0,0,1,0,0,2.71,NA,0
5308250,2002,0,1,0,0,0,0,2.075714,0,0
5308250,2003,50,1,0,0,50,0,2.13,1,1
5308250,2004,121,1,0,0,121,0,2.25,1,1
5308250,2005,0,1,0,0,0,0,2.46,1,0
5308250,2006,0,1,0,0,0,0,2.26,1,0
5308250,2007,0,1,0,0,0,0,2.48,1,0
5308250,2008,336,1,0,0,336,0,2.47,1,1
5308250,2009,231,0,1,0,231,0,2.53,1,1
5308250,2010,0,0,1,0,0,0,2.45,1,0
5308250,2011,230,0,1,0,230,0,2.45,1,1
5308250,2012,102,0,1,0,102,0,2.67,1,1
5308250,2013,212,0,1,0,212,0,2.81,1,1
5308250,2014,267,0,1,0,267,0,2.2,1,1
5308250,2015,0,0,0,1,0,0,2.37,1,0
5308340,2002,0,1,0,0,0,0,2.14,0,0
5308340,2003,0,1,0,0,0,0,2.26,0,0
5308340,2004,0,1,0,0,0,0,2.58,0,0
5308340,2005,0,1,0,0,0,0,2.55,0,0
5308340,2006,0,1,0,0,0,0,2.43,0,0
5308340,2007,0,1,0,0,0,0,2.68,0,0
5308340,2008,0,1,0,0,0,0,2.6,0,0
5308340,2009,30,0,1,0,30,0,2.67,1,1
5308340,2010,0,0,1,0,0,0,2.5,1,0
5308340,2011,0,0,1,0,0,0,2.51,1,0
5308340,2012,0,0,1,0,0,0,2.74,1,0
5308340,2013,0,0,1,0,0,0,2.94,1,0
5308340,2014,0,0,1,0,0,0,2.84,1,0
5308340,2015,0,0,0,1,0,0,2.36,1,0
5308460,2002,0,1,0,0,0,0,1.68,0,0
5308460,2003,0,1,0,0,0,0,2.09,0,0
5308460,2004,0,1,0,0,0,0,2.42,0,0
5308460,2005,0,1,0,0,0,0,2.55,0,0
5308460,2006,0,1,0,0,0,0,2.56,0,0
5308460,2007,0,1,0,0,0,0,2.62,0,0
5308460,2008,0,1,0,0,0,0,2.74,0,0
5308460,2009,0,0,1,0,0,0,3.04,0,0
5308460,2010,0,0,1,0,0,0,2.91,0,0
5308460,2011,0,0,1,0,0,0,2.83,0,0
5308460,2012,0,0,1,0,0,0,2.66,0,0
5308460,2013,0,0,1,0,0,0,2.65,0,0
5308460,2014,0,0,1,0,0,0,2.75,0,0
5308460,2015,0,0,0,1,0,0,2.78,0,0
5308520,2002,0,1,0,0,0,0,1.57,0,0
5308520,2003,0,1,0,0,0,0,1.62,0,0
5308520,2004,0,1,0,0,0,0,2.25,0,0
5308520,2005,25,1,0,0,25,0,2.26,1,1
5308520,2006,0,1,0,0,0,0,2.35,1,0
5308520,2007,0,1,0,0,0,0,2.41,1,0
5308520,2008,0,1,0,0,0,0,2.11,1,0
5308520,2009,0,0,1,0,0,0,2.62,1,0
5308520,2010,0,0,1,0,0,0,2.38,1,0
5308520,2011,0,0,1,0,0,0,2.32,1,0
5308520,2012,0,0,1,0,0,0,2,1,0
5308520,2013,0,0,1,0,0,0,2.25,1,0
5308520,2014,0,0,1,0,0,0,2.2,1,0
5308520,2015,0,0,0,1,0,0,2.07,1,0
5308550,2002,0,1,0,0,0,0,1.66,0,0
5308550,2003,0,1,0,0,0,0,2.02,0,0
5308550,2004,0,1,0,0,0,0,2.18,0,0
5308550,2005,0,1,0,0,0,0,2.51,0,0
5308550,2006,0,1,0,0,0,0,2.21,0,0
5308550,2007,0,1,0,0,0,0,2.29,0,0
5308550,2008,0,1,0,0,0,0,2.32,0,0
5308550,2009,0,0,1,0,0,0,2.1,0,0
5308550,2010,0,0,1,0,0,0,2.2,0,0
5308550,2011,0,0,1,0,0,0,2.17,0,0
5308550,2012,0,0,1,0,0,0,2.35,0,0
5308550,2013,0,0,1,0,0,0,2.38,0,0
5308550,2014,0,0,1,0,0,0,2.34,0,0
5308550,2015,0,0,0,1,0,0,2.1,0,0
5308610,2002,0,1,0,0,0,0,1.746667,0,0
5308610,2003,34,1,0,0,34,0,2.13,1,1
5308610,2004,0,1,0,0,0,0,2.26,1,0
5308610,2005,0,1,0,0,0,0,2.43,1,0
5308610,2006,0,1,0,0,0,0,2.26,1,0
5308610,2007,0,1,0,0,0,0,2.53,1,0
5308610,2008,0,1,0,0,0,0,2.46,1,0
5308610,2009,0,0,1,0,0,0,2.41,1,0
5308610,2010,0,0,1,0,0,0,2.65,1,0
5308610,2011,0,0,1,0,0,0,2.45,1,0
5308610,2012,0,0,1,0,0,0,2.6,1,0
5308610,2013,0,0,1,0,0,0,2.84,1,0
5308610,2015,0,0,0,1,0,0,2.62,1,0
5308670,2002,26,1,0,0,26,0,1.25,1,1
5308670,2003,26,1,0,0,26,0,1.41,1,1
5308670,2004,20,1,0,0,20,0,1.56,1,1
5308670,2005,0,1,0,0,0,0,1.84,1,0
5308670,2006,0,1,0,0,0,0,1.78,1,0
5308670,2007,51,1,0,0,51,0,1.84,1,1
5308670,2008,23,1,0,0,23,0,1.84,1,1
5308670,2009,0,0,1,0,0,0,1.71,1,0
5308670,2010,0,0,1,0,0,0,2.25,1,0
5308670,2011,0,0,1,0,0,0,2.37,1,0
5308670,2012,0,0,1,0,0,0,2.53,1,0
5308670,2013,0,0,1,0,0,0,2.32,1,0
5308670,2014,0,0,1,0,0,0,2.29,1,0
5308670,2015,0,0,0,1,0,0,2,1,0
5308700,2002,0,1,0,0,0,0,1.58,0,0
5308700,2003,107,1,0,0,86,21,1.79,1,1
5308700,2004,37,1,0,0,25,12,1.98,1,1
5308700,2005,465,1,0,0,413,52,2.03,1,1
5308700,2006,303,1,0,0,206,97,1.97,1,1
5308700,2007,245,1,0,0,245,0,2.18,1,1
5308700,2008,130,1,0,0,90,40,2.18,1,1
5308700,2009,297,0,1,0,231,66,2.09,1,1
5308700,2010,2,0,1,0,0,2,1.97,1,1
5308700,2011,166,0,1,0,166,0,2.07,1,1
5308700,2012,0,0,1,0,0,0,2.21,1,0
5308700,2013,398,0,1,0,398,0,2.43,1,1
5308700,2014,50,0,1,0,50,0,2.31,1,1
5308700,2015,70,0,0,1,0,70,2.24,1,1
5308730,2002,0,1,0,0,0,0,1.29,0,0
5308730,2003,0,1,0,0,0,0,1.72,0,0
5308730,2004,0,1,0,0,0,0,2.41,0,0
5308730,2005,0,1,0,0,0,0,2,0,0
5308730,2006,0,1,0,0,0,0,2.36,0,0
5308730,2007,0,1,0,0,0,0,1.45,0,0
5308730,2008,0,1,0,0,0,0,3.2,0,0
5308730,2009,0,0,1,0,0,0,0,0,0
5308730,2010,0,0,1,0,0,0,1.5,0,0
5308730,2011,0,0,1,0,0,0,1.55,0,0
5308730,2012,0,0,1,0,0,0,0,0,0
5308730,2013,0,0,1,0,0,0,1.56,0,0
5308730,2014,0,0,1,0,0,0,0,0,0
5308730,2015,0,0,0,1,0,0,1.42,0,0
5308760,2002,0,1,0,0,0,0,0,0,0
5308760,2003,0,1,0,0,0,0,2.46,0,0
5308760,2004,0,1,0,0,0,0,2.65,0,0
5308760,2005,0,1,0,0,0,0,2.73,0,0
5308760,2006,0,1,0,0,0,0,2.83,0,0
5308760,2007,0,1,0,0,0,0,2.82,0,0
5308760,2008,0,1,0,0,0,0,3.03,0,0
5308760,2009,0,0,1,0,0,0,2.96,0,0
5308760,2010,0,0,1,0,0,0,3.04,0,0
5308760,2011,0,0,1,0,0,0,3.04,0,0
5308760,2012,0,0,1,0,0,0,2.97,0,0
5308760,2013,0,0,1,0,0,0,3,0,0
5308760,2015,0,0,0,1,0,0,2.9,NA,0
5308790,2002,0,1,0,0,0,0,1.45,0,0
5308790,2003,0,1,0,0,0,0,2.17,0,0
5308790,2004,0,1,0,0,0,0,2.44,0,0
5308790,2005,0,1,0,0,0,0,2.99,0,0
5308790,2006,0,1,0,0,0,0,2.9,0,0
5308790,2007,0,1,0,0,0,0,2.93,0,0
5308790,2008,0,1,0,0,0,0,3.35,0,0
5308790,2009,0,0,1,0,0,0,0,0,0
5308790,2010,0,0,1,0,0,0,2.58,0,0
5308790,2011,0,0,1,0,0,0,2.45,0,0
5308790,2012,0,0,1,0,0,0,2.47,0,0
5308790,2013,0,0,1,0,0,0,2.45,0,0
5308790,2014,0,0,1,0,0,0,2.38,0,0
5308790,2015,0,0,0,1,0,0,1.45,0,0
5308820,2002,0,1,0,0,0,0,1.47,0,0
5308820,2003,0,1,0,0,0,0,2.12,0,0
5308820,2004,0,1,0,0,0,0,2.33,0,0
5308820,2005,0,1,0,0,0,0,2.39,0,0
5308820,2006,0,1,0,0,0,0,2.14,0,0
5308820,2007,0,1,0,0,0,0,2.31,0,0
5308820,2008,0,1,0,0,0,0,2.3,0,0
5308820,2009,0,0,1,0,0,0,2.18,0,0
5308820,2010,0,0,1,0,0,0,2.02,0,0
5308820,2011,0,0,1,0,0,0,1.95,0,0
5308820,2012,0,0,1,0,0,0,2.09,0,0
5308820,2013,0,0,1,0,0,0,2.57,0,0
5308820,2015,0,0,0,1,0,0,1.88,NA,0
5308850,2002,0,1,0,0,0,0,1.56,0,0
5308850,2003,0,1,0,0,0,0,2.33,0,0
5308850,2004,0,1,0,0,0,0,0,0,0
5308850,2005,0,1,0,0,0,0,1.94,0,0
5308850,2006,0,1,0,0,0,0,2.14,0,0
5308850,2007,0,1,0,0,0,0,2.33,0,0
5308850,2008,0,1,0,0,0,0,2.33,0,0
5308850,2009,0,0,1,0,0,0,0,0,0
5308850,2010,0,0,1,0,0,0,2.2,0,0
5308850,2011,0,0,1,0,0,0,2.78,0,0
5308850,2012,0,0,1,0,0,0,0,0,0
5308850,2013,0,0,1,0,0,0,0,0,0
5308850,2015,0,0,0,1,0,0,0,NA,0
5308910,2002,0,1,0,0,0,0,1.73,0,0
5308910,2003,0,1,0,0,0,0,1.83,0,0
5308910,2004,0,1,0,0,0,0,2.31,0,0
5308910,2005,0,1,0,0,0,0,2.31,0,0
5308910,2006,0,1,0,0,0,0,2.2,0,0
5308910,2007,0,1,0,0,0,0,2.01,0,0
5308910,2008,0,1,0,0,0,0,2.12,0,0
5308910,2009,0,0,1,0,0,0,2.27,0,0
5308910,2010,0,0,1,0,0,0,2.11,0,0
5308910,2011,0,0,1,0,0,0,2.13,0,0
5308910,2012,0,0,1,0,0,0,2.59,0,0
5308910,2013,0,0,1,0,0,0,2.21,0,0
5308910,2014,0,0,1,0,0,0,0,0,0
5308910,2015,0,0,0,1,0,0,1.69,0,0
5308940,2002,0,1,0,0,0,0,1.99,0,0
5308940,2003,0,1,0,0,0,0,1.83,0,0
5308940,2004,0,1,0,0,0,0,2.44,0,0
